ano,mes,url,dados
2023,12,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=12&ano=2023,"{""diasPresenciais"":[5,6,7,12,13,14,19],""julgamentosVirtuais"":[{""dataInicial"":""24/11/2023"",""dataFinal"":""01/12/2023"",""qtdProcessosPlenario"":""201"",""qtdPrimeiraTurma"":""127"",""qtdSegundaTurma"":""150""},{""dataInicial"":""01/12/2023"",""dataFinal"":""11/12/2023"",""qtdProcessosPlenario"":""197"",""qtdPrimeiraTurma"":""141"",""qtdSegundaTurma"":""83""},{""dataInicial"":""08/12/2023"",""dataFinal"":""18/12/2023"",""qtdProcessosPlenario"":""511"",""qtdPrimeiraTurma"":""148"",""qtdSegundaTurma"":""338""},{""dataInicial"":""15/12/2023"",""dataFinal"":""05/02/2024"",""qtdProcessosPlenario"":""116"",""qtdPrimeiraTurma"":""62"",""qtdSegundaTurma"":""76""}]}"
2022,2,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=02&ano=2022,"{""diasPresenciais"":[1,2,3,8,9,10,16,17,22,23,24],""julgamentosVirtuais"":[{""dataInicial"":""17/12/2021"",""dataFinal"":""07/02/2022"",""qtdProcessosPlenario"":""131"",""qtdPrimeiraTurma"":""100"",""qtdSegundaTurma"":""71""},{""dataInicial"":""04/02/2022"",""dataFinal"":""11/02/2022"",""qtdProcessosPlenario"":""146"",""qtdPrimeiraTurma"":""78"",""qtdSegundaTurma"":""72""},{""dataInicial"":""11/02/2022"",""dataFinal"":""18/02/2022"",""qtdProcessosPlenario"":""197"",""qtdPrimeiraTurma"":""198"",""qtdSegundaTurma"":""172""},{""dataInicial"":""18/02/2022"",""dataFinal"":""25/02/2022"",""qtdProcessosPlenario"":""129"",""qtdPrimeiraTurma"":""139"",""qtdSegundaTurma"":""74""},{""dataInicial"":""25/02/2022"",""dataFinal"":""08/03/2022"",""qtdProcessosPlenario"":""141"",""qtdPrimeiraTurma"":""136"",""qtdSegundaTurma"":""109""}]}"
2022,3,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=03&ano=2022,"{""diasPresenciais"":[3,8,9,10,16,17,22,23,24,30,31],""julgamentosVirtuais"":[{""dataInicial"":""25/02/2022"",""dataFinal"":""08/03/2022"",""qtdProcessosPlenario"":""141"",""qtdPrimeiraTurma"":""136"",""qtdSegundaTurma"":""109""},{""dataInicial"":""04/03/2022"",""dataFinal"":""11/03/2022"",""qtdProcessosPlenario"":""138"",""qtdPrimeiraTurma"":""53"",""qtdSegundaTurma"":""53""},{""dataInicial"":""11/03/2022"",""dataFinal"":""18/03/2022"",""qtdProcessosPlenario"":""126"",""qtdPrimeiraTurma"":""95"",""qtdSegundaTurma"":""57""},{""dataInicial"":""18/03/2022"",""dataFinal"":""25/03/2022"",""qtdProcessosPlenario"":""165"",""qtdPrimeiraTurma"":""187"",""qtdSegundaTurma"":""148""},{""dataInicial"":""25/03/2022"",""dataFinal"":""01/04/2022"",""qtdProcessosPlenario"":""141"",""qtdPrimeiraTurma"":""138"",""qtdSegundaTurma"":""92""}]}"
2022,4,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=04&ano=2022,"{""diasPresenciais"":[5,6,7,19,20,26,27,28],""julgamentosVirtuais"":[{""dataInicial"":""25/03/2022"",""dataFinal"":""01/04/2022"",""qtdProcessosPlenario"":""141"",""qtdPrimeiraTurma"":""138"",""qtdSegundaTurma"":""92""},{""dataInicial"":""01/04/2022"",""dataFinal"":""01/04/2022"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""01/04/2022"",""dataFinal"":""08/04/2022"",""qtdProcessosPlenario"":""105"",""qtdPrimeiraTurma"":""139"",""qtdSegundaTurma"":""95""},{""dataInicial"":""05/04/2022"",""dataFinal"":""06/04/2022"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""08/04/2022"",""dataFinal"":""20/04/2022"",""qtdProcessosPlenario"":""114"",""qtdPrimeiraTurma"":""157"",""qtdSegundaTurma"":""95""},{""dataInicial"":""15/04/2022"",""dataFinal"":""26/04/2022"",""qtdProcessosPlenario"":""66"",""qtdPrimeiraTurma"":""50"",""qtdSegundaTurma"":""36""},{""dataInicial"":""22/04/2022"",""dataFinal"":""29/04/2022"",""qtdProcessosPlenario"":""88"",""qtdPrimeiraTurma"":""116"",""qtdSegundaTurma"":""77""},{""dataInicial"":""29/04/2022"",""dataFinal"":""06/05/2022"",""qtdProcessosPlenario"":""121"",""qtdPrimeiraTurma"":""145"",""qtdSegundaTurma"":""109""}]}"
2022,5,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=05&ano=2022,"{""diasPresenciais"":[3,4,5,10,11,12,17,18,19,24,25,26,31],""julgamentosVirtuais"":[{""dataInicial"":""29/04/2022"",""dataFinal"":""06/05/2022"",""qtdProcessosPlenario"":""121"",""qtdPrimeiraTurma"":""145"",""qtdSegundaTurma"":""109""},{""dataInicial"":""06/05/2022"",""dataFinal"":""13/05/2022"",""qtdProcessosPlenario"":""120"",""qtdPrimeiraTurma"":""114"",""qtdSegundaTurma"":""106""},{""dataInicial"":""13/05/2022"",""dataFinal"":""13/05/2022"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""13/05/2022"",""dataFinal"":""20/05/2022"",""qtdProcessosPlenario"":""105"",""qtdPrimeiraTurma"":""177"",""qtdSegundaTurma"":""111""},{""dataInicial"":""20/05/2022"",""dataFinal"":""27/05/2022"",""qtdProcessosPlenario"":""107"",""qtdPrimeiraTurma"":""197"",""qtdSegundaTurma"":""94""},{""dataInicial"":""27/05/2022"",""dataFinal"":""03/06/2022"",""qtdProcessosPlenario"":""129"",""qtdPrimeiraTurma"":""76"",""qtdSegundaTurma"":""66""}]}"
2022,6,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=06&ano=2022,"{""diasPresenciais"":[1,2,7,8,9,15,22,23,28,29,30],""julgamentosVirtuais"":[{""dataInicial"":""27/05/2022"",""dataFinal"":""03/06/2022"",""qtdProcessosPlenario"":""129"",""qtdPrimeiraTurma"":""76"",""qtdSegundaTurma"":""66""},{""dataInicial"":""03/06/2022"",""dataFinal"":""10/06/2022"",""qtdProcessosPlenario"":""114"",""qtdPrimeiraTurma"":""91"",""qtdSegundaTurma"":""106""},{""dataInicial"":""07/06/2022"",""dataFinal"":""07/06/2022"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""10/06/2022"",""dataFinal"":""10/06/2022"",""qtdProcessosPlenario"":""0"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""1""},{""dataInicial"":""10/06/2022"",""dataFinal"":""20/06/2022"",""qtdProcessosPlenario"":""159"",""qtdPrimeiraTurma"":""83"",""qtdSegundaTurma"":""127""},{""dataInicial"":""17/06/2022"",""dataFinal"":""24/06/2022"",""qtdProcessosPlenario"":""106"",""qtdPrimeiraTurma"":""173"",""qtdSegundaTurma"":""82""},{""dataInicial"":""24/06/2022"",""dataFinal"":""01/07/2022"",""qtdProcessosPlenario"":""103"",""qtdPrimeiraTurma"":""154"",""qtdSegundaTurma"":""83""}]}"
2022,7,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=07&ano=2022,"{""diasPresenciais"":[1],""julgamentosVirtuais"":[{""dataInicial"":""24/06/2022"",""dataFinal"":""01/07/2022"",""qtdProcessosPlenario"":""103"",""qtdPrimeiraTurma"":""154"",""qtdSegundaTurma"":""83""},{""dataInicial"":""01/07/2022"",""dataFinal"":""05/08/2022"",""qtdProcessosPlenario"":""94"",""qtdPrimeiraTurma"":""78"",""qtdSegundaTurma"":""109""}]}"
2022,8,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=08&ano=2022,"{""diasPresenciais"":[1,3,4,9,10,17,18,24,25,30,31],""julgamentosVirtuais"":[{""dataInicial"":""01/07/2022"",""dataFinal"":""05/08/2022"",""qtdProcessosPlenario"":""94"",""qtdPrimeiraTurma"":""78"",""qtdSegundaTurma"":""109""},{""dataInicial"":""04/08/2022"",""dataFinal"":""05/08/2022"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""05/08/2022"",""dataFinal"":""15/08/2022"",""qtdProcessosPlenario"":""109"",""qtdPrimeiraTurma"":""96"",""qtdSegundaTurma"":""43""},{""dataInicial"":""12/08/2022"",""dataFinal"":""12/08/2022"",""qtdProcessosPlenario"":""2"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""12/08/2022"",""dataFinal"":""19/08/2022"",""qtdProcessosPlenario"":""241"",""qtdPrimeiraTurma"":""189"",""qtdSegundaTurma"":""219""},{""dataInicial"":""19/08/2022"",""dataFinal"":""26/08/2022"",""qtdProcessosPlenario"":""119"",""qtdPrimeiraTurma"":""237"",""qtdSegundaTurma"":""86""},{""dataInicial"":""26/08/2022"",""dataFinal"":""02/09/2022"",""qtdProcessosPlenario"":""132"",""qtdPrimeiraTurma"":""110"",""qtdSegundaTurma"":""105""}]}"
2022,9,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=09&ano=2022,"{""diasPresenciais"":[1,8,12,13,14,15,21,22,27,28,29],""julgamentosVirtuais"":[{""dataInicial"":""26/08/2022"",""dataFinal"":""02/09/2022"",""qtdProcessosPlenario"":""132"",""qtdPrimeiraTurma"":""110"",""qtdSegundaTurma"":""105""},{""dataInicial"":""02/09/2022"",""dataFinal"":""13/09/2022"",""qtdProcessosPlenario"":""38"",""qtdPrimeiraTurma"":""121"",""qtdSegundaTurma"":""80""},{""dataInicial"":""09/09/2022"",""dataFinal"":""16/09/2022"",""qtdProcessosPlenario"":""17"",""qtdPrimeiraTurma"":""52"",""qtdSegundaTurma"":""46""},{""dataInicial"":""16/09/2022"",""dataFinal"":""20/09/2022"",""qtdProcessosPlenario"":""3"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""16/09/2022"",""dataFinal"":""23/09/2022"",""qtdProcessosPlenario"":""31"",""qtdPrimeiraTurma"":""61"",""qtdSegundaTurma"":""96""},{""dataInicial"":""23/09/2022"",""dataFinal"":""30/09/2022"",""qtdProcessosPlenario"":""26"",""qtdPrimeiraTurma"":""271"",""qtdSegundaTurma"":""104""},{""dataInicial"":""26/09/2022"",""dataFinal"":""27/09/2022"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""29/09/2022"",""dataFinal"":""29/09/2022"",""qtdProcessosPlenario"":""0"",""qtdPrimeiraTurma"":""1"",""qtdSegundaTurma"":""0""},{""dataInicial"":""30/09/2022"",""dataFinal"":""07/10/2022"",""qtdProcessosPlenario"":""29"",""qtdPrimeiraTurma"":""67"",""qtdSegundaTurma"":""118""}]}"
2022,10,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=10&ano=2022,"{""diasPresenciais"":[5,6,13,19,20,25,26,27],""julgamentosVirtuais"":[{""dataInicial"":""30/09/2022"",""dataFinal"":""07/10/2022"",""qtdProcessosPlenario"":""29"",""qtdPrimeiraTurma"":""67"",""qtdSegundaTurma"":""118""},{""dataInicial"":""07/10/2022"",""dataFinal"":""07/10/2022"",""qtdProcessosPlenario"":""0"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""1""},{""dataInicial"":""07/10/2022"",""dataFinal"":""17/10/2022"",""qtdProcessosPlenario"":""30"",""qtdPrimeiraTurma"":""101"",""qtdSegundaTurma"":""74""},{""dataInicial"":""08/10/2022"",""dataFinal"":""11/10/2022"",""qtdProcessosPlenario"":""0"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""1""},{""dataInicial"":""14/10/2022"",""dataFinal"":""21/10/2022"",""qtdProcessosPlenario"":""25"",""qtdPrimeiraTurma"":""94"",""qtdSegundaTurma"":""106""},{""dataInicial"":""19/10/2022"",""dataFinal"":""19/10/2022"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""21/10/2022"",""dataFinal"":""28/10/2022"",""qtdProcessosPlenario"":""108"",""qtdPrimeiraTurma"":""229"",""qtdSegundaTurma"":""60""},{""dataInicial"":""25/10/2022"",""dataFinal"":""25/10/2022"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""2"",""qtdSegundaTurma"":""0""},{""dataInicial"":""28/10/2022"",""dataFinal"":""09/11/2022"",""qtdProcessosPlenario"":""41"",""qtdPrimeiraTurma"":""123"",""qtdSegundaTurma"":""72""}]}"
2022,11,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=11&ano=2022,"{""diasPresenciais"":[3,8,9,10,16,17,22,23,24,30],""julgamentosVirtuais"":[{""dataInicial"":""28/10/2022"",""dataFinal"":""09/11/2022"",""qtdProcessosPlenario"":""41"",""qtdPrimeiraTurma"":""123"",""qtdSegundaTurma"":""72""},{""dataInicial"":""01/11/2022"",""dataFinal"":""01/11/2022"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""01/11/2022"",""dataFinal"":""02/11/2022"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""04/11/2022"",""dataFinal"":""11/11/2022"",""qtdProcessosPlenario"":""30"",""qtdPrimeiraTurma"":""55"",""qtdSegundaTurma"":""37""},{""dataInicial"":""08/11/2022"",""dataFinal"":""08/11/2022"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""11/11/2022"",""dataFinal"":""21/11/2022"",""qtdProcessosPlenario"":""47"",""qtdPrimeiraTurma"":""104"",""qtdSegundaTurma"":""95""},{""dataInicial"":""18/11/2022"",""dataFinal"":""25/11/2022"",""qtdProcessosPlenario"":""99"",""qtdPrimeiraTurma"":""186"",""qtdSegundaTurma"":""86""},{""dataInicial"":""25/11/2022"",""dataFinal"":""02/12/2022"",""qtdProcessosPlenario"":""66"",""qtdPrimeiraTurma"":""101"",""qtdSegundaTurma"":""148""}]}"
2022,12,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=12&ano=2022,"{""diasPresenciais"":[1,6,7,14,15,19],""julgamentosVirtuais"":[{""dataInicial"":""25/11/2022"",""dataFinal"":""02/12/2022"",""qtdProcessosPlenario"":""66"",""qtdPrimeiraTurma"":""101"",""qtdSegundaTurma"":""148""},{""dataInicial"":""02/12/2022"",""dataFinal"":""12/12/2022"",""qtdProcessosPlenario"":""76"",""qtdPrimeiraTurma"":""98"",""qtdSegundaTurma"":""129""},{""dataInicial"":""09/12/2022"",""dataFinal"":""16/12/2022"",""qtdProcessosPlenario"":""142"",""qtdPrimeiraTurma"":""104"",""qtdSegundaTurma"":""117""},{""dataInicial"":""14/12/2022"",""dataFinal"":""14/12/2022"",""qtdProcessosPlenario"":""2"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""15/12/2022"",""dataFinal"":""19/12/2022"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""16/12/2022"",""dataFinal"":""16/12/2022"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""16/12/2022"",""dataFinal"":""06/02/2023"",""qtdProcessosPlenario"":""62"",""qtdPrimeiraTurma"":""46"",""qtdSegundaTurma"":""61""}]}"
2021,2,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=02&ano=2021,"{""diasPresenciais"":[1,2,3,4,9,10,11,17,18,23,24,25],""julgamentosVirtuais"":[{""dataInicial"":""18/12/2020"",""dataFinal"":""05/02/2021"",""qtdProcessosPlenario"":""137"",""qtdPrimeiraTurma"":""138"",""qtdSegundaTurma"":""102""},{""dataInicial"":""05/02/2021"",""dataFinal"":""12/02/2021"",""qtdProcessosPlenario"":""46"",""qtdPrimeiraTurma"":""98"",""qtdSegundaTurma"":""108""},{""dataInicial"":""12/02/2021"",""dataFinal"":""23/02/2021"",""qtdProcessosPlenario"":""290"",""qtdPrimeiraTurma"":""229"",""qtdSegundaTurma"":""262""},{""dataInicial"":""19/02/2021"",""dataFinal"":""26/02/2021"",""qtdProcessosPlenario"":""213"",""qtdPrimeiraTurma"":""123"",""qtdSegundaTurma"":""13""},{""dataInicial"":""26/02/2021"",""dataFinal"":""05/03/2021"",""qtdProcessosPlenario"":""120"",""qtdPrimeiraTurma"":""150"",""qtdSegundaTurma"":""155""}]}"
2021,3,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=03&ano=2021,"{""diasPresenciais"":[2,3,4,9,10,11,16,17,18,23,24,25,30],""julgamentosVirtuais"":[{""dataInicial"":""26/02/2021"",""dataFinal"":""05/03/2021"",""qtdProcessosPlenario"":""120"",""qtdPrimeiraTurma"":""150"",""qtdSegundaTurma"":""155""},{""dataInicial"":""05/03/2021"",""dataFinal"":""12/03/2021"",""qtdProcessosPlenario"":""173"",""qtdPrimeiraTurma"":""105"",""qtdSegundaTurma"":""109""},{""dataInicial"":""12/03/2021"",""dataFinal"":""19/03/2021"",""qtdProcessosPlenario"":""132"",""qtdPrimeiraTurma"":""207"",""qtdSegundaTurma"":""83""},{""dataInicial"":""19/03/2021"",""dataFinal"":""26/03/2021"",""qtdProcessosPlenario"":""130"",""qtdPrimeiraTurma"":""141"",""qtdSegundaTurma"":""140""},{""dataInicial"":""26/03/2021"",""dataFinal"":""07/04/2021"",""qtdProcessosPlenario"":""102"",""qtdPrimeiraTurma"":""139"",""qtdSegundaTurma"":""149""}]}"
2021,4,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=04&ano=2021,"{""diasPresenciais"":[6,7,8,13,14,15,20,22,27,28,29],""julgamentosVirtuais"":[{""dataInicial"":""26/03/2021"",""dataFinal"":""07/04/2021"",""qtdProcessosPlenario"":""102"",""qtdPrimeiraTurma"":""139"",""qtdSegundaTurma"":""149""},{""dataInicial"":""02/04/2021"",""dataFinal"":""12/04/2021"",""qtdProcessosPlenario"":""87"",""qtdPrimeiraTurma"":""125"",""qtdSegundaTurma"":""80""},{""dataInicial"":""09/04/2021"",""dataFinal"":""16/04/2021"",""qtdProcessosPlenario"":""86"",""qtdPrimeiraTurma"":""173"",""qtdSegundaTurma"":""110""},{""dataInicial"":""16/04/2021"",""dataFinal"":""26/04/2021"",""qtdProcessosPlenario"":""86"",""qtdPrimeiraTurma"":""157"",""qtdSegundaTurma"":""94""},{""dataInicial"":""23/04/2021"",""dataFinal"":""30/04/2021"",""qtdProcessosPlenario"":""136"",""qtdPrimeiraTurma"":""149"",""qtdSegundaTurma"":""116""},{""dataInicial"":""30/04/2021"",""dataFinal"":""11/05/2021"",""qtdProcessosPlenario"":""142"",""qtdPrimeiraTurma"":""140"",""qtdSegundaTurma"":""140""}]}"
2021,5,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=05&ano=2021,"{""diasPresenciais"":[4,5,6,11,12,13,18,19,20,25,26,27],""julgamentosVirtuais"":[{""dataInicial"":""30/04/2021"",""dataFinal"":""11/05/2021"",""qtdProcessosPlenario"":""142"",""qtdPrimeiraTurma"":""140"",""qtdSegundaTurma"":""140""},{""dataInicial"":""07/05/2021"",""dataFinal"":""14/05/2021"",""qtdProcessosPlenario"":""146"",""qtdPrimeiraTurma"":""174"",""qtdSegundaTurma"":""140""},{""dataInicial"":""14/05/2021"",""dataFinal"":""21/05/2021"",""qtdProcessosPlenario"":""130"",""qtdPrimeiraTurma"":""112"",""qtdSegundaTurma"":""149""},{""dataInicial"":""21/05/2021"",""dataFinal"":""21/05/2021"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""21/05/2021"",""dataFinal"":""28/05/2021"",""qtdProcessosPlenario"":""101"",""qtdPrimeiraTurma"":""194"",""qtdSegundaTurma"":""156""},{""dataInicial"":""28/05/2021"",""dataFinal"":""07/06/2021"",""qtdProcessosPlenario"":""147"",""qtdPrimeiraTurma"":""189"",""qtdSegundaTurma"":""116""}]}"
2021,6,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=06&ano=2021,"{""diasPresenciais"":[1,2,8,9,10,15,16,17,22,23,24,29,30],""julgamentosVirtuais"":[{""dataInicial"":""28/05/2021"",""dataFinal"":""07/06/2021"",""qtdProcessosPlenario"":""147"",""qtdPrimeiraTurma"":""189"",""qtdSegundaTurma"":""116""},{""dataInicial"":""04/06/2021"",""dataFinal"":""11/06/2021"",""qtdProcessosPlenario"":""96"",""qtdPrimeiraTurma"":""167"",""qtdSegundaTurma"":""155""},{""dataInicial"":""10/06/2021"",""dataFinal"":""10/06/2021"",""qtdProcessosPlenario"":""3"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""10/06/2021"",""dataFinal"":""11/06/2021"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""11/06/2021"",""dataFinal"":""18/06/2021"",""qtdProcessosPlenario"":""149"",""qtdPrimeiraTurma"":""179"",""qtdSegundaTurma"":""59""},{""dataInicial"":""18/06/2021"",""dataFinal"":""25/06/2021"",""qtdProcessosPlenario"":""133"",""qtdPrimeiraTurma"":""161"",""qtdSegundaTurma"":""121""},{""dataInicial"":""24/06/2021"",""dataFinal"":""25/06/2021"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""25/06/2021"",""dataFinal"":""02/08/2021"",""qtdProcessosPlenario"":""152"",""qtdPrimeiraTurma"":""170"",""qtdSegundaTurma"":""111""},{""dataInicial"":""30/06/2021"",""dataFinal"":""01/07/2021"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""}]}"
2021,7,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=07&ano=2021,"{""diasPresenciais"":[1],""julgamentosVirtuais"":[{""dataInicial"":""30/06/2021"",""dataFinal"":""01/07/2021"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""}]}"
2021,8,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=08&ano=2021,"{""diasPresenciais"":[2,3,4,5,10,12,17,18,19,25,26,31],""julgamentosVirtuais"":[{""dataInicial"":""25/06/2021"",""dataFinal"":""02/08/2021"",""qtdProcessosPlenario"":""152"",""qtdPrimeiraTurma"":""170"",""qtdSegundaTurma"":""111""},{""dataInicial"":""06/08/2021"",""dataFinal"":""16/08/2021"",""qtdProcessosPlenario"":""131"",""qtdPrimeiraTurma"":""130"",""qtdSegundaTurma"":""110""},{""dataInicial"":""13/08/2021"",""dataFinal"":""20/08/2021"",""qtdProcessosPlenario"":""185"",""qtdPrimeiraTurma"":""304"",""qtdSegundaTurma"":""273""},{""dataInicial"":""20/08/2021"",""dataFinal"":""27/08/2021"",""qtdProcessosPlenario"":""201"",""qtdPrimeiraTurma"":""228"",""qtdSegundaTurma"":""60""},{""dataInicial"":""27/08/2021"",""dataFinal"":""03/09/2021"",""qtdProcessosPlenario"":""167"",""qtdPrimeiraTurma"":""74"",""qtdSegundaTurma"":""101""}]}"
2021,9,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=09&ano=2021,"{""diasPresenciais"":[1,2,8,9,14,15,16,21,22,23,28,29,30],""julgamentosVirtuais"":[{""dataInicial"":""27/08/2021"",""dataFinal"":""03/09/2021"",""qtdProcessosPlenario"":""167"",""qtdPrimeiraTurma"":""74"",""qtdSegundaTurma"":""101""},{""dataInicial"":""02/09/2021"",""dataFinal"":""03/09/2021"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""03/09/2021"",""dataFinal"":""14/09/2021"",""qtdProcessosPlenario"":""153"",""qtdPrimeiraTurma"":""126"",""qtdSegundaTurma"":""132""},{""dataInicial"":""08/09/2021"",""dataFinal"":""08/09/2021"",""qtdProcessosPlenario"":""1"",""qtdPrimeiraTurma"":""0"",""qtdSegundaTurma"":""0""},{""dataInicial"":""10/09/2021"",""dataFinal"":""17/09/2021"",""qtdProcessosPlenario"":""106"",""qtdPrimeiraTurma"":""105"",""qtdSegundaTurma"":""74""},{""dataInicial"":""17/09/2021"",""dataFinal"":""24/09/2021"",""qtdProcessosPlenario"":""118"",""qtdPrimeiraTurma"":""127"",""qtdSegundaTurma"":""93""},{""dataInicial"":""24/09/2021"",""dataFinal"":""01/10/2021"",""qtdProcessosPlenario"":""129"",""qtdPrimeiraTurma"":""121"",""qtdSegundaTurma"":""115""}]}"
2021,10,https://portal.stf.jus.br/pauta/services/calendario-service.asp?dados=calendarios&mes=10&ano=2021,"{""diasPresenciais"":[5,6,7,13,14,19,20,21,26,27,28],""julgamentosVirtuais"":[{""dataInicial"":""24/09/2021"",""dataFinal"":""01/10/2021"",""qtdProcessosPlenario"":""129"",""qtdPrimeiraTurma"":""121"",""qtdSegundaTurma"":""115""},{""dataInicial"":""01/10/2021"",""dataFinal"":""08/10/2021"",""qtdProcessosPlenario"":""125"",""qtdPrimeiraTurma"":""131"",""qtdSegundaTurma"":""120""},{""dataInicial"":""08/10/2021"",""dataFinal"":""18/10/2021"",""qtdProcessosPlenario"":""98"",""qtdPrimeiraTurma"":""137"",""qtdSegundaTurma"":""124""},{""dataInicial"":""15/10/2021"",""dataFinal"":""22/10/2021"",""qtdProcessosPlenario"":""92"",""qtdPrimeiraTurma"":""91"",""qtdSegundaTurma"":""118""},{""dataInicial"":""22/10/2021"",""dataFinal"":""03/11/2021"",""qtdProcessosPlenario"":""153"",""qtdPrimeiraTurma"":""108"",""qtdSegundaTurma"":""82""},{""dataInicial"":""29/10/2021"",""dataFinal"":""10/11/2021"",""qtdProcessosPlenario"":""120"",""qtdPrimeiraTurma"":""175"",""qtdSegundaTurma"":""78""}]}"
