data,sessao_tipo,colegiado,colegiado_desc,sessao_id,sessao_numero,sessao_ano,sessao_data_inicio,sessao_data_fim,sessao_hora_inicio,sessao_tipo,sessao_obs,lista_tipo,lista_desc,lista_ministro,lista_min_id,lista_min_desc,lista_min_ordem,lista_min_qtd
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,37985,LISTA5,115,13
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,37986,LISTA6,116,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,37987,LISTA7,117,3
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,37988,LISTA8,118,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,37992,LISTA9,119,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,36277,LISTA1,28,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,36511,LISTA3,36,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,37031,LISTA4,56,13
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,37032,LISTA5,57,12
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,37014,LISTA6,58,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,37471,LISTA7,66,3
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,37559,LISTA9,89,4
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,37535,LISTA10,90,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,37931,LISTA11,103,5
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,38011,LISTA12,120,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,37481,LISTA1,69,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,37482,LISTA2,70,2
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,37911,LISTA3,100,5
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,37901,LISTA4,101,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,37552,LISTA1,87,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,37534,LISTA2,88,2
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,37907,LISTA3,104,3
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,37932,LISTA4,105,2
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,37951,LISTA5,107,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,37952,LISTA6,108,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,37970,LISTA7,112,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,37991,LISTA8,114,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,37240,LISTA7,65,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,37903,LISTA9,102,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",EDSON FACHIN,37730,LISTA2,95,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",EDSON FACHIN,37752,LISTA3,96,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",EDSON FACHIN,37771,LISTA4,97,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",EDSON FACHIN,37772,LISTA5,98,1
17/03/2016,E,TP,Plenário,30690,7,2016,2016-03-17,,14:00,E,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",EDSON FACHIN,37791,LISTA6,99,1
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38035,LISTA1,1,10
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38059,LISTA2,13,14
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38077,LISTA3,14,7
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38078,LISTA4,15,8
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38079,LISTA5,16,7
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38060,LISTA6,17,9
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38061,LISTA7,18,3
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38062,LISTA8,19,2
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38063,LISTA9,20,2
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38064,LISTA10,21,3
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38065,LISTA11,22,3
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38066,LISTA12,23,2
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38067,LISTA13,24,2
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38068,LISTA14,25,2
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38069,LISTA15,26,10
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38070,LISTA16,27,12
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,38044,LISTA1,5,33
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,38056,LISTA2,8,9
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,38046,LISTA3,9,5
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,38047,LISTA4,10,3
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,38045,LISTA1,6,4
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,38055,LISTA2,7,6
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,38051,LISTA1,2,4
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,38040,LISTA3,4,1
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,38057,LISTA4,11,13
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUÍS ROBERTO BARROSO,38058,LISTA5,12,8
29/03/2016,O,1T,Primeira Turma,30729,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",EDSON FACHIN,38112,LISTA1,28,1
29/03/2016,O,2T,Segunda Turma,30809,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,38053,LISTA1,1,17
29/03/2016,O,2T,Segunda Turma,30809,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,38042,LISTA3,3,1
29/03/2016,O,2T,Segunda Turma,30809,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38048,LISTA1,5,16
29/03/2016,O,2T,Segunda Turma,30809,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38049,LISTA2,6,7
29/03/2016,O,2T,Segunda Turma,30809,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38050,LISTA3,7,4
29/03/2016,O,2T,Segunda Turma,30809,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38071,LISTA4,8,1
29/03/2016,O,2T,Segunda Turma,30809,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38073,LISTA6,10,7
29/03/2016,O,2T,Segunda Turma,30809,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38074,LISTA7,11,7
29/03/2016,O,2T,Segunda Turma,30809,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38075,LISTA8,12,2
29/03/2016,O,2T,Segunda Turma,30809,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38076,LISTA9,13,1
29/03/2016,O,2T,Segunda Turma,30809,7,2016,2016-03-29,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38211,LISTA15,14,3
05/04/2016,O,1T,Primeira Turma,30849,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38175,LISTA17,1,3
05/04/2016,O,1T,Primeira Turma,30849,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38176,LISTA18,2,4
05/04/2016,O,1T,Primeira Turma,30849,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38177,LISTA19,3,2
05/04/2016,O,1T,Primeira Turma,30849,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38311,LISTA20,5,10
05/04/2016,O,1T,Primeira Turma,30849,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,38331,LISTA1,6,34
05/04/2016,O,1T,Primeira Turma,30849,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,38382,LISTA2,7,5
05/04/2016,O,1T,Primeira Turma,30849,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,38383,LISTA3,8,2
05/04/2016,O,1T,Primeira Turma,30849,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,38384,LISTA4,9,1
05/04/2016,O,1T,Primeira Turma,30849,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,38212,LISTA3,4,13
05/04/2016,O,1T,Primeira Turma,30849,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,38385,LISTA4,10,13
05/04/2016,O,1T,Primeira Turma,30849,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,38387,LISTA5,11,1
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",GILMAR MENDES,38232,LISTA2,13,1
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",GILMAR MENDES,38233,LISTA3,14,1
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",GILMAR MENDES,38234,LISTA4,15,1
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",GILMAR MENDES,38336,LISTA5,16,2
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",GILMAR MENDES,38337,LISTA6,17,3
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",GILMAR MENDES,38338,LISTA7,18,3
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,38171,LISTA5,9,16
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,38172,LISTA6,10,3
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,38173,LISTA7,11,1
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",CÁRMEN LÚCIA,38174,LISTA8,11,1
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,38411,LISTA1,19,18
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,38393,LISTA2,20,4
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,38412,LISTA3,21,1
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,38413,LISTA4,22,1
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,38414,LISTA5,23,1
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,38415,LISTA6,24,1
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,38416,LISTA7,25,1
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,38417,LISTA8,26,4
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,38421,LISTA9,27,4
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,38422,LISTA10,28,2
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",DIAS TOFFOLI,38423,LISTA11,29,1
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38072,LISTA5,1,1
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38131,LISTA10,2,5
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38132,LISTA11,3,1
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38133,LISTA12,4,16
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38151,LISTA13,5,1
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38152,LISTA14,6,2
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38291,LISTA15,7,1
05/04/2016,O,2T,Segunda Turma,30829,8,2016,2016-04-05,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38392,LISTA23,8,1
06/04/2016,O,TP,Plenário,30889,8,2016,2016-04-06,,14:00,O,Os processos remanescentes desta sessão poderão ser chamados na sessão de amanhã,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MINISTRO PRESIDENTE,38235,LISTA1,2,44
06/04/2016,O,TP,Plenário,30889,8,2016,2016-04-06,,14:00,O,Os processos remanescentes desta sessão poderão ser chamados na sessão de amanhã,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MINISTRO PRESIDENTE,38236,LISTA2,3,21
06/04/2016,O,TP,Plenário,30889,8,2016,2016-04-06,,14:00,O,Os processos remanescentes desta sessão poderão ser chamados na sessão de amanhã,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MINISTRO PRESIDENTE,38237,LISTA4,5,18
06/04/2016,O,TP,Plenário,30889,8,2016,2016-04-06,,14:00,O,Os processos remanescentes desta sessão poderão ser chamados na sessão de amanhã,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MINISTRO PRESIDENTE,38216,LISTA5,6,6
06/04/2016,O,TP,Plenário,30889,8,2016,2016-04-06,,14:00,O,Os processos remanescentes desta sessão poderão ser chamados na sessão de amanhã,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MINISTRO PRESIDENTE,38238,LISTA6,7,1
06/04/2016,O,TP,Plenário,30889,8,2016,2016-04-06,,14:00,O,Os processos remanescentes desta sessão poderão ser chamados na sessão de amanhã,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MINISTRO PRESIDENTE,38239,LISTA7,8,1
06/04/2016,O,TP,Plenário,30889,8,2016,2016-04-06,,14:00,O,Os processos remanescentes desta sessão poderão ser chamados na sessão de amanhã,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MINISTRO PRESIDENTE,38240,LISTA8,9,1
06/04/2016,O,TP,Plenário,30889,8,2016,2016-04-06,,14:00,O,Os processos remanescentes desta sessão poderão ser chamados na sessão de amanhã,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",ROSA WEBER,38213,LISTA1,1,1
06/04/2016,O,TP,Plenário,30889,8,2016,2016-04-06,,14:00,O,Os processos remanescentes desta sessão poderão ser chamados na sessão de amanhã,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",TEORI ZAVASCKI,38418,LISTA1,70,1
06/04/2016,O,TP,Plenário,30889,8,2016,2016-04-06,,14:00,O,Os processos remanescentes desta sessão poderão ser chamados na sessão de amanhã,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",EDSON FACHIN,37491,LISTA1,67,1
06/04/2016,O,TP,Plenário,30889,8,2016,2016-04-06,,14:00,O,Os processos remanescentes desta sessão poderão ser chamados na sessão de amanhã,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",EDSON FACHIN,38111,LISTA2,69,1
12/04/2016,O,1T,Primeira Turma,30929,9,2016,2016-04-12,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38371,LISTA21,1,8
12/04/2016,O,1T,Primeira Turma,30929,9,2016,2016-04-12,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38372,LISTA22,2,4
12/04/2016,O,1T,Primeira Turma,30929,9,2016,2016-04-12,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38373,LISTA23,3,2
12/04/2016,O,1T,Primeira Turma,30929,9,2016,2016-04-12,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38374,LISTA24,4,2
12/04/2016,O,1T,Primeira Turma,30929,9,2016,2016-04-12,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38375,LISTA25,5,2
12/04/2016,O,1T,Primeira Turma,30929,9,2016,2016-04-12,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38376,LISTA26,6,2
12/04/2016,O,1T,Primeira Turma,30929,9,2016,2016-04-12,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38377,LISTA27,7,2
12/04/2016,O,1T,Primeira Turma,30929,9,2016,2016-04-12,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38378,LISTA28,8,2
12/04/2016,O,1T,Primeira Turma,30929,9,2016,2016-04-12,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38379,LISTA29,9,6
12/04/2016,O,1T,Primeira Turma,30929,9,2016,2016-04-12,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38381,LISTA30,10,5
12/04/2016,O,1T,Primeira Turma,30929,9,2016,2016-04-12,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",MARCO AURÉLIO,38531,LISTA31,14,15
12/04/2016,O,1T,Primeira Turma,30929,9,2016,2016-04-12,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,38575,LISTA1,15,15
12/04/2016,O,1T,Primeira Turma,30929,9,2016,2016-04-12,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,38576,LISTA2,16,3
12/04/2016,O,1T,Primeira Turma,30929,9,2016,2016-04-12,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,38577,LISTA3,17,1
12/04/2016,O,1T,Primeira Turma,30929,9,2016,2016-04-12,,14:00,O,,1,"Listas dos Relatores (Mérito, exceto Controle Concentrado)",LUIZ FUX,38555,LISTA4,18,1
